Date,Close
1997-08-25,0.11093799769878400
1997-08-26,0.1171879991889
1997-08-27,0.11588499695062600
1997-08-28,0.11874999850988400
1997-08-29,0.11692699790000900
1997-09-02,0.1177079975605010
1997-09-03,0.1166670024394990
1997-09-04,0.12760399281978600
1997-09-05,0.125
1997-09-08,0.15000000596046400
1997-09-09,0.16197900474071500
1997-09-10,0.1651040017604830
1997-09-11,0.15781299769878400
1997-09-12,0.18437500298023200
1997-09-15,0.1546880006790160
1997-09-16,0.16770799458026900
1997-09-17,0.1703130006790160
1997-09-18,0.1645829975605010
1997-09-19,0.19739599525928500
1997-09-22,0.22499999403953600
1997-09-23,0.23125000298023200
1997-09-24,0.21875
1997-09-25,0.20390599966049200
1997-09-26,0.20833300054073300
1997-09-29,0.20208300650119800
1997-09-30,0.21692700684070600
1997-10-01,0.20104199647903400
1997-10-02,0.20052100718021400
1997-10-03,0.20078100264072400
1997-10-06,0.20624999701976800
1997-10-07,0.20286500453949000
1997-10-08,0.2002599984407430
1997-10-09,0.1875
1997-10-10,0.19505199790000900
1997-10-13,0.20000000298023200
1997-10-14,0.19895799458026900
1997-10-15,0.19609400629997300
1997-10-16,0.18125000596046400
1997-10-17,0.18125000596046400
1997-10-20,0.19114600121974900
1997-10-21,0.22135399281978600
1997-10-22,0.2260420024394990
1997-10-23,0.22499999403953600
1997-10-24,0.25130200386047400
1997-10-27,0.21354199945926700
1997-10-28,0.24739600718021400
1997-10-29,0.2695310115814210
1997-10-30,0.2562499940395360
1997-10-31,0.25416699051857000
1997-11-03,0.25364598631858800
1997-11-04,0.24791699647903400
1997-11-05,0.24375000596046400
1997-11-06,0.23307299613952600
1997-11-07,0.22395800054073300
1997-11-10,0.2104170024394990
1997-11-11,0.19739599525928500
1997-11-12,0.18854199349880200
1997-11-13,0.19296899437904400
1997-11-14,0.20833300054073300
1997-11-17,0.21875
1997-11-18,0.22083300352096600
1997-11-19,0.2255209982395170
1997-11-20,0.22916699945926700
1997-11-21,0.22447900474071500
1997-11-24,0.2114579975605010
1997-11-25,0.21015599370002700
1997-11-26,0.21302099525928500
1997-11-28,0.20624999701976800
1997-12-01,0.21354199945926700
1997-12-02,0.21171900629997300
1997-12-03,0.2182289958000180
1997-12-04,0.22499999403953600
1997-12-05,0.22968800365924800
1997-12-08,0.23541699349880200
1997-12-09,0.234375
1997-12-10,0.2255209982395170
1997-12-11,0.234375
1997-12-12,0.2270829975605010
1997-12-15,0.22916699945926700
1997-12-16,0.22291700541973100
1997-12-17,0.21953099966049200
1997-12-18,0.21458299458026900
1997-12-19,0.22499999403953600
1997-12-22,0.2348960041999820
1997-12-23,0.23125000298023200
1997-12-24,0.23020799458026900
1997-12-26,0.2260420024394990
1997-12-29,0.23749999701976800
1997-12-30,0.24244800209999100
1997-12-31,0.2510420083999630
1998-01-02,0.24791699647903400
1998-01-05,0.23749999701976800
1998-01-06,0.24192699790000900
1998-01-07,0.23906299471855200
1998-01-08,0.23072899878025100
1998-01-09,0.21302099525928500
1998-01-12,0.21510399878025100
1998-01-13,0.23229199647903400
1998-01-14,0.24375000596046400
1998-01-15,0.24765600264072400
1998-01-16,0.23958300054073300
1998-01-20,0.24765600264072400
1998-01-21,0.25364598631858800
1998-01-22,0.2567709982395170
1998-01-23,0.24687500298023200
1998-01-26,0.24062499403953600
1998-01-27,0.23749999701976800
1998-01-28,0.23854200541973100
1998-01-29,0.24791699647903400
1998-01-30,0.24583299458026900
1998-02-02,0.25989601016044600
1998-02-03,0.25755199790000900
1998-02-04,0.25312501192092900
1998-02-05,0.24687500298023200
1998-02-06,0.24531300365924800
1998-02-09,0.2427079975605010
1998-02-10,0.2651039958000180
1998-02-11,0.2645829916000370
1998-02-12,0.26302099227905300
1998-02-13,0.2593750059604650
1998-02-17,0.2572920024394990
1998-02-18,0.25364598631858800
1998-02-19,0.26145800948143000
1998-02-20,0.2635419964790340
1998-02-23,0.27031299471855200
1998-02-24,0.27031299471855200
1998-02-25,0.2744790017604830
1998-02-26,0.3031249940395360
1998-02-27,0.3208329975605010
1998-03-02,0.31770798563957200
1998-03-03,0.2989580035209660
1998-03-04,0.3059900104999540
1998-03-05,0.3125
1998-03-06,0.3197920024394990
1998-03-09,0.34791699051857000
1998-03-10,0.3462890088558200
1998-03-11,0.33177098631858800
1998-03-12,0.3270829916000370
1998-03-13,0.32786500453949000
1998-03-16,0.3291670083999630
1998-03-17,0.33281299471855200
1998-03-18,0.3554689884185790
1998-03-19,0.3499999940395360
1998-03-20,0.3499999940395360
1998-03-23,0.3492189943790440
1998-03-24,0.3510420024394990
1998-03-25,0.3403649926185610
1998-03-26,0.3447920083999630
1998-03-27,0.35416701436042800
1998-03-30,0.3578130006790160
1998-03-31,0.35637998580932600
1998-04-01,0.3755210041999820
1998-04-02,0.3960939943790440
1998-04-03,0.38749998807907100
1998-04-06,0.36927101016044600
1998-04-07,0.3583329916000370
1998-04-08,0.36927101016044600
1998-04-09,0.3968749940395360
1998-04-13,0.392969012260437
1998-04-14,0.40494799613952600
1998-04-15,0.40052101016044600
1998-04-16,0.41041699051857000
1998-04-17,0.39531299471855200
1998-04-20,0.3927080035209660
1998-04-21,0.3877600133419040
1998-04-22,0.36354199051857000
1998-04-23,0.3375000059604650
1998-04-24,0.35364601016044600
1998-04-27,0.3447920083999630
1998-04-28,0.3984380066394810
1998-04-29,0.3979170024394990
1998-04-30,0.3822920024394990
1998-05-01,0.39375001192092900
1998-05-04,0.3968749940395360
1998-05-05,0.3904950022697450
1998-05-06,0.37656301259994500
1998-05-07,0.37916699051857000
1998-05-08,0.38489601016044600
1998-05-11,0.36197900772094700
1998-05-12,0.38072898983955400
1998-05-13,0.38697901368141200
1998-05-14,0.3815099895000460
1998-05-15,0.3734380006790160
1998-05-18,0.36692699790000900
1998-05-19,0.37656301259994500
1998-05-20,0.36927101016044600
1998-05-21,0.36979201436042800
1998-05-22,0.3583329916000370
1998-05-26,0.34114599227905300
1998-05-27,0.36093801259994500
1998-05-28,0.35807299613952600
1998-05-29,0.3671880066394810
1998-06-01,0.35677099227905300
1998-06-02,0.36406299471855200
1998-06-03,0.3520829975605010
1998-06-04,0.3656249940395360
1998-06-05,0.3687500059604650
1998-06-08,0.38541701436042800
1998-06-09,0.42708298563957200
1998-06-10,0.4510419964790340
1998-06-11,0.5208330154418950
1998-06-12,0.5083330273628240
1998-06-15,0.5479170083999630
1998-06-16,0.6135420203208920
1998-06-17,0.6583330035209660
1998-06-18,0.6010419726371770
1998-06-19,0.6317710280418400
1998-06-22,0.6781250238418580
1998-06-23,0.7723960280418400
1998-06-24,0.8317710161209110
1998-06-25,0.8255209922790530
1998-06-26,0.7854170203208920
1998-06-29,0.8229169845581060
1998-06-30,0.831250011920929
1998-07-01,0.9510419964790340
1998-07-02,1.0333329439163200
1998-07-06,1.162500023841860
1998-07-07,1.0177079439163200
1998-07-08,0.8927080035209660
1998-07-09,0.8791670203208920
1998-07-10,0.8291670083999630
1998-07-13,0.8968750238418580
1998-07-14,0.9583330154418950
1998-07-15,0.9375
1998-07-16,0.9447919726371770
1998-07-17,0.9984380006790160
1998-07-20,1.1458330154418900
1998-07-21,1.1005209684371900
1998-07-22,1.1166670322418200
1998-07-23,1.0635420083999600
1998-07-24,1.0354169607162500
1998-07-27,1.046354055404660
1998-07-28,0.9911460280418400
1998-07-29,0.8984379768371580
1998-07-30,0.9479169845581060
1998-07-31,0.9239580035209660
1998-08-03,0.9020829796791080
1998-08-04,0.9156249761581420
1998-08-05,0.8848959803581240
1998-08-06,0.9125000238418580
1998-08-07,0.9666669964790340
1998-08-10,1.0135420560836800
1998-08-11,1.0333329439163200
1998-08-12,1.0864579677581800
1998-08-13,1.0625
1998-08-14,1.0229170322418200
1998-08-17,0.9973959922790530
1998-08-18,1.0723960399627700
1998-08-19,1.0729169845581100
1998-08-20,1.0760420560836800
1998-08-21,1.0807290077209500
1998-08-24,1.1229170560836800
1998-08-25,1.0968749523162800
1998-08-26,1.0604170560836800
1998-08-27,0.9916669726371770
1998-08-28,0.8824219703674320
1998-08-31,0.6979169845581060
1998-09-01,0.6662759780883790
1998-09-02,0.7322919964790340
1998-09-03,0.715624988079071
1998-09-04,0.71875
1998-09-08,0.768750011920929
1998-09-09,0.7041670083999630
1998-09-10,0.6635419726371770
1998-09-11,0.6338539719581600
1998-09-14,0.614063024520874
1998-09-15,0.6083329916000370
1998-09-16,0.7041670083999630
1998-09-17,0.6416670083999630
1998-09-18,0.6640629768371580
1998-09-21,0.7124999761581420
1998-09-22,0.7348960041999820
1998-09-23,0.8760420083999630
1998-09-24,0.8510419726371770
1998-09-25,0.9104170203208920
1998-09-28,0.9635419845581060
1998-09-29,0.9427080154418950
1998-09-30,0.9302080273628240
1998-10-01,0.8552079796791080
1998-10-02,0.918749988079071
1998-10-05,0.8725259900093080
1998-10-06,0.9026039838790890
1998-10-07,0.7786459922790530
1998-10-08,0.7182289958000180
1998-10-09,0.7598959803581240
1998-10-12,0.7765629887580870
1998-10-13,0.7614579796791080
1998-10-14,0.7791669964790340
1998-10-15,0.8088539838790890
1998-10-16,0.8286460041999820
1998-10-19,0.8812500238418580
1998-10-20,0.8895829916000370
1998-10-21,0.9166669845581060
1998-10-22,0.9557290077209470
1998-10-23,0.9677079916000370
1998-10-26,1.0119789838790900
1998-10-27,0.9692710041999820
1998-10-28,0.9755210280418400
1998-10-29,1.0541670322418200
1998-10-30,1.0536459684371900
1998-11-02,1.0916670560836800
1998-11-03,1.0505210161209100
1998-11-04,1.0817710161209100
1998-11-05,1.0708329677581800
1998-11-06,1.0380209684371900
1998-11-09,1.0572919845581100
1998-11-10,1.0979169607162500
1998-11-11,1.0552079677581800
1998-11-12,1.0916670560836800
1998-11-13,1.0645829439163200
1998-11-16,1.0520830154418900
1998-11-17,1.2374999523162800
1998-11-18,1.3666670322418200
1998-11-19,1.2770830392837500
1998-11-20,1.5052080154418900
1998-11-23,1.8166669607162500
1998-11-24,1.787500023841860
1998-11-25,1.7526040077209500
1998-11-27,1.8052079677581800
1998-11-30,1.600000023841860
1998-12-01,1.7458330392837500
1998-12-02,1.662500023841860
1998-12-03,1.5791670083999600
1998-12-04,1.5708329677581800
1998-12-07,1.5916670560836800
1998-12-08,1.7005209922790500
1998-12-09,1.8020830154418900
1998-12-10,1.7760419845581100
1998-12-11,1.8583329916000400
1998-12-14,1.8520829677581800
1998-12-15,2.0229170322418200
1998-12-16,2.4083330631256100
1998-12-17,2.3062500953674300
1998-12-18,2.3890628814697300
1998-12-21,2.65625
1998-12-22,2.686458110809330
1998-12-23,2.7083330154418900
1998-12-24,2.706770896911620
1998-12-28,2.9328129291534400
1998-12-29,2.769270896911620
1998-12-30,2.6770830154418900
1998-12-31,2.6770830154418900
1999-01-04,2.957813024520870
1999-01-05,3.112499952316280
1999-01-06,3.450000047683720
1999-01-07,3.971874952316280
1999-01-08,4.006249904632570
1999-01-11,4.615624904632570
1999-01-12,4.084374904632570
1999-01-13,3.700000047683720
1999-01-14,3.450000047683720
1999-01-15,3.5093750953674300
1999-01-19,3.4953129291534400
1999-01-20,2.825000047683720
1999-01-21,2.6500000953674300
1999-01-22,3.075000047683720
1999-01-25,2.809375047683720
1999-01-26,2.8773438930511500
1999-01-27,3.140625
1999-01-28,3.0718750953674300
1999-01-29,2.92343807220459
1999-02-01,2.8968749046325700
1999-02-02,2.7562499046325700
1999-02-03,3.143749952316280
1999-02-04,2.950000047683720
1999-02-05,2.8968749046325700
1999-02-08,2.7281250953674300
1999-02-09,2.5
1999-02-10,2.4359378814697300
1999-02-11,2.746875047683720
1999-02-12,2.612499952316280
1999-02-16,2.465625047683720
1999-02-17,2.3375000953674300
1999-02-18,2.237499952316280
1999-02-19,2.546875
1999-02-22,2.6624999046325700
1999-02-23,2.879688024520870
1999-02-24,2.773437976837160
1999-02-25,3.125
1999-02-26,3.203125
1999-03-01,3.325000047683720
1999-03-02,3.03281307220459
1999-03-03,3.0875000953674300
1999-03-04,3.003124952316280
1999-03-05,3.0374999046325700
1999-03-08,3.054687976837160
1999-03-09,3.2484378814697300
1999-03-10,3.4281249046325700
1999-03-11,3.371875047683720
1999-03-12,3.332813024520870
1999-03-15,3.473438024520870
1999-03-16,3.34531307220459
1999-03-17,3.2750000953674300
1999-03-18,3.460937976837160
1999-03-19,3.37656307220459
1999-03-22,3.299999952316280
1999-03-23,2.984375
1999-03-24,3.0921878814697300
1999-03-25,3.496875047683720
1999-03-26,3.476562976837160
1999-03-29,3.7406249046325700
1999-03-30,4.117187976837160
1999-03-31,4.304687976837160
1999-04-01,4.275000095367430
1999-04-05,4.662499904632570
1999-04-06,4.571875095367430
1999-04-07,4.395312786102300
1999-04-08,4.474999904632570
1999-04-09,4.571875095367430
1999-04-12,4.61093807220459
1999-04-13,4.459374904632570
1999-04-14,4.199999809265140
1999-04-15,4.181250095367430
1999-04-16,4.75
1999-04-19,3.973438024520870
1999-04-20,4.300000190734860
1999-04-21,4.481249809265140
1999-04-22,4.75156307220459
1999-04-23,5.253125190734860
1999-04-26,5.179687976837160
1999-04-27,5.146874904632570
1999-04-28,4.837500095367430
1999-04-29,4.206250190734860
1999-04-30,4.301562786102300
1999-05-03,3.773437976837160
1999-05-04,3.575000047683720
1999-05-05,3.6624999046325700
1999-05-06,3.434375047683720
1999-05-07,3.409374952316280
1999-05-10,3.671875
1999-05-11,3.7093749046325700
1999-05-12,3.5734379291534400
1999-05-13,3.4000000953674300
1999-05-14,3.309375047683720
1999-05-17,3.440624952316280
1999-05-18,3.315624952316280
1999-05-19,3.489063024520870
1999-05-20,3.270313024520870
1999-05-21,3.2140629291534400
1999-05-24,2.9375
1999-05-25,2.789062976837160
1999-05-26,3.023437976837160
1999-05-27,2.864063024520870
1999-05-28,2.96875
1999-06-01,2.645313024520870
1999-06-02,2.8031249046325700
1999-06-03,2.62656307220459
1999-06-04,2.710937976837160
1999-06-07,2.934375047683720
1999-06-08,2.789062976837160
1999-06-09,2.8499999046325700
1999-06-10,2.898437976837160
1999-06-11,2.645313024520870
1999-06-14,2.299999952316280
1999-06-15,2.4124999046325700
1999-06-16,2.7921879291534400
1999-06-17,2.8234379291534400
1999-06-18,2.78281307220459
1999-06-21,3.0875000953674300
1999-06-22,2.9375
1999-06-23,2.9437499046325700
1999-06-24,2.840625047683720
1999-06-25,2.754688024520870
1999-06-28,2.76718807220459
1999-06-29,2.9015629291534400
1999-06-30,3.128124952316280
1999-07-01,3.059375047683720
1999-07-02,3.101562976837160
1999-07-06,3.171875
1999-07-07,3.046875
1999-07-08,3.1343750953674300
1999-07-09,3.137500047683720
1999-07-12,2.934375047683720
1999-07-13,3.153125047683720
1999-07-14,3.375
1999-07-15,3.489063024520870
1999-07-16,3.440624952316280
1999-07-19,3.2921879291534400
1999-07-20,3.003124952316280
1999-07-21,3.1359379291534400
1999-07-22,2.6703128814697300
1999-07-23,2.864063024520870
1999-07-26,2.648437976837160
1999-07-27,2.5250000953674300
1999-07-28,2.643749952316280
1999-07-29,2.539062976837160
1999-07-30,2.50156307220459
1999-08-02,2.3499999046325700
1999-08-03,2.371875047683720
1999-08-04,2.210937976837160
1999-08-05,2.4312500953674300
1999-08-06,2.239063024520870
1999-08-09,2.137500047683720
1999-08-10,2.2750000953674300
1999-08-11,2.273437976837160
1999-08-12,2.293750047683720
1999-08-13,2.4359378814697300
1999-08-16,2.457813024520870
1999-08-17,2.731250047683720
1999-08-18,2.828125
1999-08-19,2.653125047683720
1999-08-20,2.835937976837160
1999-08-23,2.9593749046325700
1999-08-24,3.00156307220459
1999-08-25,3.3218750953674300
1999-08-26,3.2140629291534400
1999-08-27,3.2125000953674300
1999-08-30,2.981250047683720
1999-08-31,3.109375
1999-09-01,2.976562976837160
1999-09-02,3.003124952316280
1999-09-03,3.121875047683720
1999-09-07,3.1468749046325700
1999-09-08,3.0718750953674300
1999-09-09,3.1812500953674300
1999-09-10,3.325000047683720
1999-09-13,3.1656250953674300
1999-09-14,3.299999952316280
1999-09-15,3.278125047683720
1999-09-16,3.262500047683720
1999-09-17,3.190624952316280
1999-09-20,3.137500047683720
1999-09-21,3.112499952316280
1999-09-22,3.299999952316280
1999-09-23,3.112499952316280
1999-09-24,3.25
1999-09-27,3.128124952316280
1999-09-28,3.293750047683720
1999-09-29,4.037499904632570
1999-09-30,3.996875047683720
1999-10-01,3.862499952316280
1999-10-04,3.8531250953674300
1999-10-05,3.921875
1999-10-06,4.121874809265140
1999-10-07,4.365624904632570
1999-10-08,4.462500095367430
1999-10-11,4.418749809265140
1999-10-12,4.246874809265140
1999-10-13,3.996875047683720
1999-10-14,3.9796879291534400
1999-10-15,3.753124952316280
1999-10-18,3.703125
1999-10-19,3.831249952316280
1999-10-20,4.025000095367430
1999-10-21,4.037499904632570
1999-10-22,3.9312500953674300
1999-10-25,4.137499809265140
1999-10-26,4.0625
1999-10-27,3.796875
1999-10-28,3.549999952316280
1999-10-29,3.53125
1999-11-01,3.456249952316280
1999-11-02,3.3218750953674300
1999-11-03,3.2906250953674300
1999-11-04,3.153125047683720
1999-11-05,3.246875047683720
1999-11-08,3.9000000953674300
1999-11-09,3.5406250953674300
1999-11-10,3.5999999046325700
1999-11-11,3.6500000953674300
1999-11-12,3.746875047683720
1999-11-15,3.674999952316280
1999-11-16,3.9468750953674300
1999-11-17,3.825000047683720
1999-11-18,3.8968749046325700
1999-11-19,3.8968749046325700
1999-11-22,4.025000095367430
1999-11-23,4.087500095367430
1999-11-24,4.362500190734860
1999-11-26,4.65625
1999-11-29,4.521874904632570
1999-11-30,4.253125190734860
1999-12-01,4.25
1999-12-02,4.453125
1999-12-03,4.328125
1999-12-06,4.387499809265140
1999-12-07,4.303124904632570
1999-12-08,4.428124904632570
1999-12-09,5.181250095367430
1999-12-10,5.334374904632570
1999-12-13,5.125
1999-12-14,4.78125
1999-12-15,4.824999809265140
1999-12-16,4.743750095367430
1999-12-17,4.703125
1999-12-20,4.849999904632570
1999-12-21,4.993750095367430
1999-12-22,4.884375095367430
1999-12-23,4.5
1999-12-27,4.056250095367430
1999-12-28,4.115624904632570
1999-12-29,4.175000190734860
1999-12-30,3.953125
1999-12-31,3.8062500953674300
2000-01-03,4.46875
2000-01-04,4.096875190734860
2000-01-05,3.487499952316280
2000-01-06,3.278125047683720
2000-01-07,3.4781250953674300
2000-01-10,3.4593749046325700
2000-01-11,3.3375000953674300
2000-01-12,3.1781249046325700
2000-01-13,3.296875
2000-01-14,3.2125000953674300
2000-01-18,3.206249952316280
2000-01-19,3.340625047683720
2000-01-20,3.237499952316280
2000-01-21,3.1031250953674300
2000-01-24,3.5062499046325700
2000-01-25,3.4625000953674300
2000-01-26,3.2406249046325700
2000-01-27,3.346874952316280
2000-01-28,3.0843749046325700
2000-01-31,3.2281250953674300
2000-02-01,3.371875047683720
2000-02-02,3.471874952316280
2000-02-03,4.209374904632570
2000-02-04,3.9281249046325700
2000-02-07,3.75
2000-02-08,4.15625
2000-02-09,4.012499809265140
2000-02-10,3.809375047683720
2000-02-11,3.809375047683720
2000-02-14,3.721874952316280
2000-02-15,3.690624952316280
2000-02-16,3.534374952316280
2000-02-17,3.450000047683720
2000-02-18,3.237499952316280
2000-02-22,3.1781249046325700
2000-02-23,3.5218749046325700
2000-02-24,3.421875
2000-02-25,3.456249952316280
2000-02-28,3.2874999046325700
2000-02-29,3.4437499046325700
2000-03-01,3.293750047683720
2000-03-02,3.128124952316280
2000-03-03,3.125
2000-03-06,3.1968750953674300
2000-03-07,3.174999952316280
2000-03-08,3.1812500953674300
2000-03-09,3.440624952316280
2000-03-10,3.34375
2000-03-13,3.265625
2000-03-14,3.28125
2000-03-15,3.1875
2000-03-16,3.3125
2000-03-17,3.2406249046325700
2000-03-20,3.2093749046325700
2000-03-21,3.6187500953674300
2000-03-22,3.534374952316280
2000-03-23,3.3843750953674300
2000-03-24,3.6343750953674300
2000-03-27,3.65625
2000-03-28,3.5062499046325700
2000-03-29,3.3125
2000-03-30,3.325000047683720
2000-03-31,3.3499999046325700
2000-04-03,3.1781249046325700
2000-04-04,3.1968750953674300
2000-04-05,3.109375
2000-04-06,3.2125000953674300
2000-04-07,3.378124952316280
2000-04-10,3.168750047683720
2000-04-11,3.168750047683720
2000-04-12,2.8187499046325700
2000-04-13,2.4000000953674300
2000-04-14,2.34375
2000-04-17,2.3531250953674300
2000-04-18,2.746875047683720
2000-04-19,2.671875
2000-04-20,2.6187500953674300
2000-04-24,2.4906249046325700
2000-04-25,2.621875047683720
2000-04-26,2.674999952316280
2000-04-27,2.643749952316280
2000-04-28,2.7593750953674300
2000-05-01,2.996875047683720
2000-05-02,2.8062500953674300
2000-05-03,2.706249952316280
2000-05-04,2.753124952316280
2000-05-05,2.924999952316280
2000-05-08,2.800781011581420
2000-05-09,2.8125
2000-05-10,2.6656250953674300
2000-05-11,2.7437500953674300
2000-05-12,2.6875
2000-05-15,2.8031249046325700
2000-05-16,2.953125
2000-05-17,3.049999952316280
2000-05-18,2.768749952316280
2000-05-19,2.6312499046325700
2000-05-22,2.59375
2000-05-23,2.3343749046325700
2000-05-24,2.4281249046325700
2000-05-25,2.2750000953674300
2000-05-26,2.325000047683720
2000-05-30,2.5875000953674300
2000-05-31,2.4156250953674300
2000-06-01,2.5093750953674300
2000-06-02,2.893749952316280
2000-06-05,2.7249999046325700
2000-06-06,2.528125047683720
2000-06-07,2.590625047683720
2000-06-08,2.59375
2000-06-09,2.609375
2000-06-12,2.421875
2000-06-13,2.450000047683720
2000-06-14,2.3218750953674300
2000-06-15,2.315624952316280
2000-06-16,2.299999952316280
2000-06-19,2.265625
2000-06-20,2.3062500953674300
2000-06-21,2.3031249046325700
2000-06-22,2.0999999046325700
2000-06-23,1.693750023841860
2000-06-26,1.696874976158140
2000-06-27,1.8250000476837200
2000-06-28,1.8937499523162800
2000-06-29,1.8562500476837200
2000-06-30,1.8156249523162800
2000-07-03,1.850000023841860
2000-07-05,1.8250000476837200
2000-07-06,1.803125023841860
2000-07-07,1.806249976158140
2000-07-10,1.7531249523162800
2000-07-11,1.65625
2000-07-12,1.7531249523162800
2000-07-13,1.75
2000-07-14,2.1312499046325700
2000-07-17,2.0562500953674300
2000-07-18,2.0875000953674300
2000-07-19,2.043750047683720
2000-07-20,2.015625
2000-07-21,2.0562500953674300
2000-07-24,1.9375
2000-07-25,1.881250023841860
2000-07-26,1.803125023841860
2000-07-27,1.568750023841860
2000-07-28,1.5
2000-07-31,1.506250023841860
2000-08-01,1.5125000476837200
2000-08-02,1.540624976158140
2000-08-03,1.5750000476837200
2000-08-04,1.625
2000-08-07,1.6906249523162800
2000-08-08,1.646875023841860
2000-08-09,1.5437500476837200
2000-08-10,1.521875023841860
2000-08-11,1.6843750476837200
2000-08-14,1.743749976158140
2000-08-15,1.8781249523162800
2000-08-16,1.931249976158140
2000-08-17,1.912500023841860
2000-08-18,1.9500000476837200
2000-08-21,1.875
2000-08-22,1.8250000476837200
2000-08-23,1.9406249523162800
2000-08-24,1.96875
2000-08-25,1.9968750476837200
2000-08-28,1.9562499523162800
2000-08-29,1.9812500476837200
2000-08-30,2.1468749046325700
2000-08-31,2.075000047683720
2000-09-01,2.075000047683720
2000-09-05,2.284374952316280
2000-09-06,2.293750047683720
2000-09-07,2.174999952316280
2000-09-08,2.1468749046325700
2000-09-11,2.1187500953674300
2000-09-12,2.1343750953674300
2000-09-13,2.121875047683720
2000-09-14,2.2437500953674300
2000-09-15,2.1812500953674300
2000-09-18,2.140625
2000-09-19,2.0374999046325700
2000-09-20,1.875
2000-09-21,2.003124952316280
2000-09-22,2.0718750953674300
2000-09-25,2.018749952316280
2000-09-26,1.9874999523162800
2000-09-27,1.8937499523162800
2000-09-28,2.0
2000-09-29,1.921875
2000-10-02,1.7937500476837200
2000-10-03,1.7531249523162800
2000-10-04,1.7999999523162800
2000-10-05,1.678125023841860
2000-10-06,1.578125
2000-10-09,1.5031249523162800
2000-10-10,1.521875023841860
2000-10-11,1.390625
2000-10-12,1.256250023841860
2000-10-13,1.421875
2000-10-16,1.2156250476837200
2000-10-17,1.0968749523162800
2000-10-18,1.256250023841860
2000-10-19,1.3875000476837200
2000-10-20,1.540624976158140
2000-10-23,1.5
2000-10-24,1.478124976158140
2000-10-25,1.59375
2000-10-26,1.84375
2000-10-27,1.78125
2000-10-30,1.6437499523162800
2000-10-31,1.8312499523162800
2000-11-01,1.868749976158140
2000-11-02,1.9874999523162800
2000-11-03,1.8781249523162800
2000-11-06,1.828125
2000-11-07,1.8468749523162800
2000-11-08,1.693750023841860
2000-11-09,1.5625
2000-11-10,1.5031249523162800
2000-11-13,1.390625
2000-11-14,1.446874976158140
2000-11-15,1.475000023841860
2000-11-16,1.390625
2000-11-17,1.3718750476837200
2000-11-20,1.290624976158140
2000-11-21,1.212499976158140
2000-11-22,1.259374976158140
2000-11-24,1.446874976158140
2000-11-27,1.399999976158140
2000-11-28,1.2515629529953000
2000-11-29,1.3468749523162800
2000-11-30,1.234375
2000-12-01,1.2312500476837200
2000-12-04,1.328125
2000-12-05,1.2687499523162800
2000-12-06,1.181249976158140
2000-12-07,1.068750023841860
2000-12-08,1.171875
2000-12-11,1.265625
2000-12-12,1.2937500476837200
2000-12-13,1.1875
2000-12-14,1.134374976158140
2000-12-15,1.1437499523162800
2000-12-18,0.9937499761581420
2000-12-19,0.9125000238418580
2000-12-20,0.8343750238418580
2000-12-21,0.7593749761581420
2000-12-22,0.778124988079071
2000-12-26,0.846875011920929
2000-12-27,0.84375
2000-12-28,0.8687499761581420
